pers.2001 pers.2303 22000254 23323955
pers.2432 pers.2436 22000254 23468281
pers.2465 pers.2807 22000254 23468281
pers.2468 pers.2778 22000254 23445230
pers.2469 pers.2772 22000254 23445230
pers.2471 pers.2739 22000254 23462385
pers.2479 pers.2625 22000254 23444181
pers.2482 pers.2869 22000254 23451047
pers.2484 pers.2681 22000254 23477418
pers.2485 pers.2807 22000254 23468281
pers.2491 pers.2996 22000254 23474580
pers.2506 pers.2833 22000254 23468281
pers.2529 pers.2709 22000254 23451047
pers.2540 pers.2990 22000254 23452361
pers.2546 pers.2775 22000254 23424366
pers.2560 pers.2749 22120145 23451047
pers.2560 pers.2913 22120145 23460307
pers.2581 pers.2930 22000254 23474580
pers.2581 pers.2978 22000254 23474580
pers.2596 pers.2619 22000254 23460307
pers.2598 pers.2846 22000254 23445230
pers.2604 pers.2869 22000254 23452361
pers.2606 pers.2719 22000254 23462385
pers.2622 pers.2980 22000254 23451047
pers.2650 pers.2710 22000254 23460307
pers.2661 pers.2839 22000254 23462385
pers.2684 pers.2735 22011147 23460307
pers.2684 pers.2979 22043242 23460307
pers.2694 pers.2784 22000254 23468281
pers.2710 pers.2951 22000254 23460307
pers.2719 pers.2800 22000254 23462385
pers.2755 pers.2869 22000254 23468281
pers.2758 pers.2902 22000254 23474580
pers.2775 pers.2965 22000254 23445250
pers.2784 pers.2988 22148162 23468281
pers.2825 pers.2836 22000254 23468281
pers.2827 pers.2953 22000254 23468281
pers.2829 pers.2860 22000254 23451047
pers.2833 pers.2853 22000254 23468281
pers.2917 pers.2981 22000254 23468281
pers.2929 pers.2930 22000254 23474580
pers.2929 pers.2978 22000254 23474580
pers.2001 pers.2178 22000254 23522847
pers.2001 pers.2262 22000254 23522847
pers.2006 pers.2834 22000254 23561966
pers.2015 pers.2938 22000254 23526557
pers.2025 pers.2246 22000254 23522847
pers.2026 pers.2165 22000254 23526557
pers.2026 pers.2553 22000254 23526557
pers.2027 pers.2518 22000254 23526557
pers.2028 pers.2997 22000254 23508965
pers.2034 pers.2176 22000254 23522847
pers.2040 pers.2051 22000254 23526557
pers.2042 pers.2341 22000254 23526557
pers.2042 pers.2418 22054793 23508965
pers.2043 pers.2660 22000254 23532460
pers.2044 pers.2775 22000254 23515138
pers.2049 pers.2240 22000254 23522847
pers.2049 pers.2279 22054713 23522847
pers.2049 pers.2286 22000254 23522847
pers.2049 pers.2537 22000254 23522847
pers.2049 pers.2688 22000254 23522847
pers.2049 pers.2730 22000254 23522847
pers.2050 pers.2178 22000254 23522847
pers.2050 pers.2262 22000254 23522847
pers.2051 pers.2142 22000254 23526557
pers.2051 pers.2805 22000254 23526557
pers.2061 pers.2545 22000254 23526557
pers.2061 pers.2848 22000254 23522847
pers.2065 pers.2341 22000254 23515138
pers.2065 pers.2441 22000254 23515138
pers.2066 pers.2129 22000254 23520993
pers.2066 pers.2891 22000254 23549213
pers.2073 pers.2210 22000254 23522799
pers.2073 pers.2596 22012788 23550306
pers.2074 pers.2525 22223987 23561966
pers.2078 pers.2430 22000254 23544423
pers.2078 pers.2525 22000254 23533140
pers.2088 pers.2540 22000254 23550291
pers.2098 pers.2989 22000254 23526557
pers.2105 pers.2566 22000254 23544423
pers.2124 pers.2217 22000254 23485694
pers.2124 pers.2498 22000254 23559109
pers.2129 pers.2186 22000254 23520993
pers.2130 pers.2430 22149039 23526557
pers.2130 pers.2802 22000254 23522847
pers.2144 pers.2430 22000254 23544423
pers.2144 pers.2525 22000254 23533140
pers.2146 pers.2198 22173775 23526557
pers.2146 pers.2220 22000254 23485694
pers.2146 pers.2577 22000254 23485694
pers.2146 pers.2886 22166082 23533140
pers.2148 pers.2322 22000254 23528127
pers.2150 pers.2525 22149039 23519308
pers.2151 pers.2235 22000254 23522847
pers.2151 pers.2367 22000254 23522847
pers.2154 pers.2833 22000254 23485694
pers.2157 pers.2665 22000254 23559109
pers.2157 pers.2970 22010250 23559109
pers.2158 pers.2430 22055352 23544423
pers.2158 pers.2525 22000254 23533140
pers.2165 pers.2309 22000254 23526557
pers.2165 pers.2355 22000254 23485694
pers.2173 pers.2348 22192048 23522847
pers.2176 pers.2459 22000254 23522847
pers.2178 pers.2632 22000254 23522847
pers.2180 pers.2331 22000254 23545733
pers.2180 pers.2722 22000254 23545733
pers.2188 pers.2243 22000254 23508965
pers.2198 pers.2220 22173775 23526557
pers.2198 pers.2334 22000254 23526557
pers.2198 pers.2412 22173775 23528127
pers.2198 pers.2577 22173775 23526557
pers.2198 pers.2675 22173775 23526557
pers.2198 pers.2886 22173775 23526557
pers.2201 pers.2553 22000254 23526557
pers.2205 pers.2209 22208207 23533140
pers.2205 pers.2436 22208207 23526557
pers.2217 pers.2293 22000254 23522847
pers.2220 pers.2334 22000254 23506899
pers.2220 pers.2412 22123542 23526557
pers.2220 pers.2675 22000254 23528127
pers.2224 pers.2465 22148162 23533140
pers.2226 pers.2431 22000254 23526557
pers.2228 pers.2671 22000254 23526557
pers.2234 pers.2899 22000254 23526557
pers.2235 pers.2367 22000254 23529805
pers.2235 pers.2931 22000254 23522847
pers.2235 pers.2966 22000254 23522847
pers.2262 pers.2632 22000254 23522847
pers.2274 pers.2359 22000254 23550306
pers.2275 pers.2884 22131425 23528127
pers.2293 pers.2498 22000254 23559109
pers.2303 pers.2518 22000254 23520993
pers.2313 pers.2630 22000254 23528127
pers.2322 pers.2586 22000254 23526557
pers.2323 pers.2962 22000254 23528127
pers.2334 pers.2577 22000254 23506899
pers.2334 pers.2886 22166082 23533140
pers.2336 pers.2432 22000254 23526557
pers.2341 pers.2418 22054793 23508965
pers.2341 pers.2441 22000254 23544423
pers.2348 pers.2982 22000254 23515138
pers.2352 pers.2749 22000254 23533140
pers.2360 pers.2702 22009226 23549213
pers.2364 pers.2373 22000254 23526557
pers.2364 pers.2755 22000254 23526557
pers.2366 pers.2403 22000254 23529805
pers.2366 pers.2497 22000254 23526557
pers.2367 pers.2931 22000254 23522847
pers.2367 pers.2966 22000254 23522847
pers.2373 pers.2482 22000254 23526557
pers.2412 pers.2577 22123542 23526557
pers.2412 pers.2886 22166082 23533140
pers.2430 pers.2525 22000254 23533140
pers.2430 pers.2802 22000254 23533140
pers.2430 pers.2898 22000254 23544423
pers.2431 pers.2520 22000254 23526557
pers.2459 pers.2779 22054793 23529805
pers.2462 pers.2532 22000254 23528127
pers.2465 pers.2485 22148162 23533140
pers.2480 pers.2736 22000254 23522847
pers.2482 pers.2755 22000254 23526557
pers.2492 pers.2915 22000254 23508965
pers.2496 pers.2953 22109962 23526557
pers.2525 pers.2898 22000254 23533140
pers.2566 pers.2657 22000254 23544423
pers.2569 pers.2831 22000254 23485694
pers.2570 pers.2833 22198195 23519308
pers.2577 pers.2675 22000254 23528127
pers.2579 pers.2962 22000254 23528127
pers.2609 pers.2989 22000254 23533140
pers.2636 pers.2732 22000254 23522799
pers.2658 pers.2665 22000254 23559109
pers.2658 pers.2970 22010250 23559109
pers.2665 pers.2806 22000254 23559109
pers.2667 pers.2917 22000254 23550291
pers.2675 pers.2886 22166082 23533140
pers.2687 pers.2915 22000254 23528127
pers.2689 pers.2915 22079565 23508965
pers.2692 pers.2937 22059729 23533140
pers.2699 pers.2710 22000254 23522847
pers.2743 pers.2919 22000254 23526557
pers.2746 pers.2751 22000254 23485694
pers.2749 pers.2913 22000254 23533140
pers.2789 pers.2831 22000254 23528127
pers.2796 pers.2891 22149039 23533140
pers.2796 pers.2892 22000254 23533140
pers.2803 pers.2823 22000254 23533140
pers.2806 pers.2970 22010250 23559109
pers.2823 pers.3000 22000254 23533140
pers.2948 pers.2984 22000254 23559109
pers.2027 pers.2304 22000254 23606253
pers.2027 pers.2306 22000254 23579257
pers.2027 pers.2402 22000254 23614175
pers.2034 pers.2506 22000254 23589599
pers.2034 pers.2905 22000254 23589599
pers.2040 pers.2805 22000254 23582664
pers.2046 pers.2484 22148162 23582664
pers.2047 pers.2304 22000254 23606253
pers.2047 pers.2306 22000254 23579257
pers.2047 pers.2402 22000254 23606253
pers.2055 pers.2226 22000254 23611690
